,materia,departamento,epoca,año,comentarios,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
1,Analisis de la Varianza y Diseño de Experimentos,"D-ecologia, Genetica y Evolucion",Segundo Cuatrimestre,2011,"['Alejandra (que no aparece en al encuesta) fue la ayudante que dio las clases practicas que mas se entendieron y que contesto la mayoria de nuestras dudas.', 'Buenas las teóricas, bien los prácticos. El parcial estuvo bien, mejor que el de la primera parte.\nImportantes los contenidos que me llevo de esta materia.\n Muchas gracias', 'En general me gustó mucho la materia, excelente las teoricas y bastante dinamicos los tps, peeerrrooo para curso de posgrado son demasiadas las instancias de evaluación, creo que debería reveerse. el examen demasiado largo. No creo que deba sacarsela de posgrado, es más, todos deberian hacerla cuando empiezan el doctorado ya que la deficiencia en estadistica es alarmante', 'Excelente la calidad del curso. Los profesores con una excelente calidad de enseñanza, conocimiento y muy buen trato al alumno.\nFelicitaciones para la cátedra. ', 'La materia es excelente, creo que los temas que se ven en Biometría 2 deberían estar en la formación básica de todos los biólogos (en el ciclo troncal, o mejor, como obligatoria en el ciclo superior).\nA mi parecer, quedaría mejor dividirla en 3 parciales... Los temas lo permiten y quedaría todo más balanceado.\nNo le encuentro mucho sentido a los informes de los TPs, sacan tiempo y no sirven para llevar la materia al día. Además, los alumnos de posgrado no deberían tener que hacer los informes, la materia ya es bastante pesada entre la cursada y el tiempo que hay que dedicarle y terminan volviéndose meses complicados con el trabajo de un estudiante doctoral. El TP final está muy bien.\nTampoco me parece bien que se tome asistencia, ¿qué sentido tiene? Ya somos todos grandes.\nSobre el primer parcial: Si el tiempo estipulado son 3 horas y a las 3 horas no termino nadie, algo pasó. Fue bastante mamarracho como se trató de salvar lo del primer parcial, seriamente lo de deberían haber tomado otra vez.\nUn saludo a todos y nos vemos! ', 'Los contenidos de esta parte de la materia dan para mas de un parcial, y para postgrado la materia me pareció excesivamente absorbente. El parcial fue muy extenso y me parece innecesario que pretendan que nos aprendamos detalles, como por ejemplo suma de cuadrados de las tablas de anova. Los prácticos no mostraron estar al nivel de los ejercicios del parcial. Adriana me pareció una excelente profesora. ', 'Muy buena la materia. Lástima el primer parcial. Creo que la materia hizo una autocrítica y eso estuvo. Todos los docentes fueron muy atentos y dispuestos. La unica sugerencia es que en las preguntas de los parciales debería estar reflejado lo que después van a corregir, no está bueno que no pregunten todo lo que pretenden que se conteste. ', 'Muy buena materia para hacer!!\nPara la gente de postgrado me parece que es un poco larga. Por si ya tiene mucha cursada, y se piden tps, trabajo práctico, presentismo, promoción con promedio mayor a 8 en cada parcial, etc.\nLa recomiento pero a armarse de paciencia.\nGracias, los docentes son excelentes!', 'el exemen me parece sumamente largo debido a la gran cantidad de cuentas que habia que hacer y se perdia el sentido de lo que se estaba probando, creo que seria mejor dejar las cuentas para entenderlas bien en las practicas pero en los examenes tomar ejercicios para interpretar y no tanto con cuentas...', 'las clases teóricas fueron excelentes y el contenido resulta muy útil y necesario para cualquier persona que realice investigación.\nsin embargo, las clases prácticas no fueron claras y no se correspondieron con lo exigido en los parciales.\nPor otro lado, los docentes, en particular el jtp del turno noche, tratan a los alumnos de forma soberbia y faltandonos el respecto, y los parciales fueron excesivamente largo, sin necesidad, y no reflejaron en absoluto si el alumno entendia o no el tema.  ', 'parciales mas cortos']",95d02e7dbb7e6827a10dab3851405f68,a097ef5ad7dd51f582f7ed2a452d55fb,39400a54eb4f83ec3d921a452b88c64a,13989afbbaa50ddcad9304543d7261aa,647a4bfeab8b91b64c290df8c89d909a,f56857b8b675b5541fc6bf73149229e9,f049bea8ccce5a0f2dddd41ea5c4ea4a,d4d3e4baf8773f643ea0e6f7bd9f7b2b,f412cb8a5ba7c6ab1babbe03fdc10bd6,e3b4d32567f524c69b18c7fb3832e1da,a490313402beeaa5172bb3e917a8667a,2ca4ae334837efea33c7a0a20527a6eb,eecd693e272079f47e4f36974bc4df91,8f1c43b6809638a789548af87150bc64,8afe24909933d4646425b69d03752d49,a097ef5ad7dd51f582f7ed2a452d55fb
2,Analisis de Requisitos Temporales,D-computación,Primer Cuatrimestre,2005,[],fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
3,Analisis de Tiempo Hasta Un Evento (paecs),Programa de Actualización en Estadística Para Ciencias de la Salud,Segundo Cuatrimestre,2005,[],9c8c4e7d579c0f113663f42e817734c1,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,97f6b8e3c941dae9f789239702dcf1a4,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
4,Analisis Estocastico,Matemática,Segundo Cuatrimestre,2012,[],e06289d55f2f4d07881be31f99c7e8bf,87527332a7d6a0eff612eeddd3d1a8e2,97f6b8e3c941dae9f789239702dcf1a4,6d7152098cc336916f75c2f6f471f6e8,e06289d55f2f4d07881be31f99c7e8bf,c57c47500ab11c9c12b26663568ad99c,c57c47500ab11c9c12b26663568ad99c,c57c47500ab11c9c12b26663568ad99c,e06289d55f2f4d07881be31f99c7e8bf,e06289d55f2f4d07881be31f99c7e8bf,6461ec12b57f3ae7c2c9baece27f6d6c,6461ec12b57f3ae7c2c9baece27f6d6c,c57c47500ab11c9c12b26663568ad99c,c57c47500ab11c9c12b26663568ad99c,c57c47500ab11c9c12b26663568ad99c,fa990c01fa272e20101b6f2b2d1168b8
5,Analisis Estructural de Terrenos Metamorficos,P-ciencias Geologicas,Segundo Cuatrimestre,2011,[],fd8daf3a7c9426346413863c8d54cab2,87527332a7d6a0eff612eeddd3d1a8e2,6d7152098cc336916f75c2f6f471f6e8,6d7152098cc336916f75c2f6f471f6e8,fd8daf3a7c9426346413863c8d54cab2,e06289d55f2f4d07881be31f99c7e8bf,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,e06289d55f2f4d07881be31f99c7e8bf,e06289d55f2f4d07881be31f99c7e8bf,e06289d55f2f4d07881be31f99c7e8bf,e06289d55f2f4d07881be31f99c7e8bf,e06289d55f2f4d07881be31f99c7e8bf,c95162abfe3cc2010a1d0f504ba07fe9
6,Analisis Exploratorio de Datos,Matemática,Segundo Cuatrimestre,2011,"['Las clases teóricas son súper aburridas. Es ridículo que la clase consista en ""leer"" las filminas o en ""probar si en el R nos dan bien los resultados"". Supuestamente teníamos que ir cada clase con los apuntes leídos e íbamos a aclarar dudas y darle un poco más de sustento a los contenidos, sin embargo semana a semana nos encontramos con 2 horas totalmente tediosas.\nLas prácticas se disfrutan un poco más, aunque considero que sería mucho más útil que hubiera guías de problemas para resolver en el aula en lugar de ""copiar"" instrucciones como si fuera una receta, ya que eso se puede hacer en 10 minutos en nuestras casas.\n', 'Sugiero actualizar los contenidos de la materia.  El análisis exploratorio de datos progresó desde la publicación del libro de Tukey usado en la materia.']",6d7152098cc336916f75c2f6f471f6e8,87527332a7d6a0eff612eeddd3d1a8e2,dfad0054db05a0510f6dfb33f1581e1c,6d7152098cc336916f75c2f6f471f6e8,210d73bcfef64a3f37aa3165a9d540fb,4911829e7ae2284e07842f2de167b027,4911829e7ae2284e07842f2de167b027,6461ec12b57f3ae7c2c9baece27f6d6c,c47fe66997021c5741e60130af82617c,c47fe66997021c5741e60130af82617c,8d5ce8df15501b80e996366fa5ebbb53,2f1373043f5a6ee913252a38acbada2e,c9a3a1d8f2236baf4a1b68bb941cec97,d32aefbcb23f722036141a762b93dfc9,48da0f8d69db576ed268f721d66cd6bb,0b45282c5909f51c75adffd65d8581fe
7,Analisis Exploratorio de Datos,Matemática,Segundo Cuatrimestre,2009,['Excelente la disposición de Diana Kelmansky y de Patricia Girimonte para responder todas las consultas.   '],fd8daf3a7c9426346413863c8d54cab2,6d7152098cc336916f75c2f6f471f6e8,6d7152098cc336916f75c2f6f471f6e8,6d7152098cc336916f75c2f6f471f6e8,6d7152098cc336916f75c2f6f471f6e8,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,e06289d55f2f4d07881be31f99c7e8bf,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,6d7152098cc336916f75c2f6f471f6e8,6d7152098cc336916f75c2f6f471f6e8,716861513eed80fb8f8a035074f5447c,87527332a7d6a0eff612eeddd3d1a8e2,c95162abfe3cc2010a1d0f504ba07fe9
8,Analisis Funcional,D-matemática,Primer Cuatrimestre,2010,"['La teórica de la materia fue muy entretenida y ayudó a resolver las prácticas. La práctica fue un delirio por ocasiones (sobre todo las dos clases que dio Matias Del Hoyo sobre Topologías). Considero que los parciales no lograron adaptarse al contenido de la materia.\nRespecto a los profesores, Esteban Andruchow fue un muy buen profesor y Paula Albónico una excelente ayudante (super aplicada, simpática... En otras palabras: recomendable cursar con ella!). No puedo decir lo mismo de Matias Del Hoyo. Porque si bien sus clases en el pizarrón fueron muy buenas en general, ha tenido una actitud pésima a la hora de responder consultas individuales. No sólo me ha contestado mal a mí sino también a mis compañeros. El maltrato fue incesante, continuo y para nada apropiado. Desconoce el principio igualitario que tiene que regir las relaciones entre profesores y alumnos tratando de inferiores a los estudiantes.']",1fe61e62d7ebbd9ea83c2b1d9c5469bd,1fe61e62d7ebbd9ea83c2b1d9c5469bd,3c41c0ef016d0e3a8431c6475a126534,fd8daf3a7c9426346413863c8d54cab2,9c8c4e7d579c0f113663f42e817734c1,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,8d5ce8df15501b80e996366fa5ebbb53,9c8c4e7d579c0f113663f42e817734c1,9c8c4e7d579c0f113663f42e817734c1,8d5ce8df15501b80e996366fa5ebbb53,172ad4e692af17b68039c024129f305f,c95162abfe3cc2010a1d0f504ba07fe9
9,Analisis Funcional,D-matemática,Primer Cuatrimestre,2009,['Gracias por tanta calidez y conocimiento!!!!!!!\n'],fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,97f6b8e3c941dae9f789239702dcf1a4,8d5ce8df15501b80e996366fa5ebbb53,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
10,Analisis Funcional,D-matemática,Primer Cuatrimestre,2007,[],fd8daf3a7c9426346413863c8d54cab2,9c8c4e7d579c0f113663f42e817734c1,9c8c4e7d579c0f113663f42e817734c1,97f6b8e3c941dae9f789239702dcf1a4,9c8c4e7d579c0f113663f42e817734c1,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,97f6b8e3c941dae9f789239702dcf1a4,97f6b8e3c941dae9f789239702dcf1a4,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
11,Analisis Funcional,D-matemática,Primer Cuatrimestre,2004,[],fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
12,Analisis I,Matemática,Segundo Cuatrimestre,2012,"['Aguante analisis y algebra', 'Creo q hace falta mas (y/o mejor) explicacion a los ejercicios practicos en clase.', 'Creo que el nivel que alcanza el curso es útil para gente que pertenece a carreras como física o matemática. Pero no así para gente que no pertenece a las misma, para ellos falta ver situaciones aplicadas.', 'El docente del teórico no tiene una letra clara, y avanza muy rápido con los temas, y si bien después de explicar y preguntar si hay dudas, da la impresión que a mucha gente no le queda claro, pero va tan rápido que nadie se anima a comentar que no se entendió o que no quedó claro.', 'En varios casos algunas explicaciones parecian ser un poco peores por cierta falta de confianza en los profesores. En general las explicaciones se entendian bien, aunque aparecia alguien que no le cerraba algo y les costaba entender que era lo que no habia estado bien y se trababa un poco todo. Creo que afrontarlo con mas confianza haria que las cosas vayan mejor :)', 'Estaría bueno que los últimos temas (Taylor para el primer parcial y coordenadas polares, cilíndricas, etc. para el segundo) se dieran con más tiempo y no una clase antes (más la de consulta) de los parciales.', 'Excelentes docentes todos', 'La ayudante de segunda, Sofi, fue mucho más didáctica y estubo mejor predispuesta que cualquiera de las ayudantes de primera o jtp... una genia :)', 'La unica critica hacia la teorica es que no vimos nada acerca de integrales impropias, no se si es que da por sentado del cbc o que, pero en el 2do parcial es un tema que entra si o si y tener una explicacion por parte del profesor estaria bueno (demostraciones de criterios huviera esta bueno). Otra cosa es un poco mas de teoria de cambio de variable, ya que la bibliografia es bastante dificil de seguir.', 'No se mencionan a las ayudantes de 2da Sofía y Gisela. Quería recalcar la gran predisposición de Sofía y buena onda con todas las consultas realizadas, la verdad excelente. De Gisela no puedo decir nada al respecto ya que nunca tuve trato.', 'Todo pipí cucú']",ba0985f0e5378999814f44ac28d4b9f2,607e13980bc78b2647fc3a43bece7226,4c1b0945d983800188ca12896e9d2676,59e5a9f6403e2408418679c2cce7b605,471ab581ea57695ac8ffdb2e5b8aebf0,ba7cb74cb7a82ec3e6a49e56f7113a32,04672cae9363a66fb615f7535504913c,04672cae9363a66fb615f7535504913c,a8f026083ae930e154e3f45b03d8c465,5c5c26a72767faa26c69ae524fbc201c,17304494c886c1bd9661dcc8a51385fe,6f6058c02edbec5fe740f307687bb1e3,3d8ced92fd54e8ffb1b0e293cf30ffab,ba0985f0e5378999814f44ac28d4b9f2,a3a4cd8c76f8da7d153e7d4505f59941,e75457483444feaf12fe247f808c4a7c
13,Analisis I,Matemática,Primer Cuatrimestre,2012,"['Aclaro que las ponderaciones ns/nc sobre cada docente son producto de un error fortuito que cometí, ya que asistí a la cursada correspondiente a Andrés Andruchow (si mal no recuerdo) que se daba en aula contigua y en la misma franja horaria. Mis consdieraciones sobre la materia fueron más concisas. Ninguna crítica por hacer con la materia en sí misma.', 'Comentario sobre la materia, me pareció un poco pesada tal vez por ser la primera materia de la carrera, con respecto a los docencia, estoy mas que conforme, solo una observación: las clases teóricas de Sandra en general se me hicieron muy pesadas, esto no significa que hayan sido malas, todo lo contrario pero sentí que con tantas demostraciones y teoría a veces eran difíciles de entender(insisto que probablemente influya mucho que sea la primera materia que curso).', 'Creo que la materia debiera tener un contenido historico mucho mas presente, quizas sea un error el presentar los entes matematicos en el perfecto orden logico que se hace, sin mencionar o describir, por lo menos breve o anecdoticamente, aquel turbio mar de ideas con que todo esto fue conformandose..buena parte de la belleza de las matematicas radica en como, y bajo que procesos y contextos sociales, fue dada a luz.', 'El profesor no cumplía sus funciones de docente. No mostraba predisposicion ni ganas en el dictado de la misma.\nGracias\n', 'Es una materia que cuesta entender al principio, no es imposible, la teorica de Sandra no me resulto constructiva, me cambie a la mañana y entendi todo lo que no entendia. Las clases practicas de Victoria, Nicolas y Florencia fueron muy buenas, son muy organizados y se entiende lo que explican, Ariel le pone toda la onda pero no se da a entender y la letra que tiene menos.', 'Jorge Zilber merece una distinción.\nExcelente docente.\nHa logrado que me retire fascinada de cada clase dictada por él.\nClaridad admirable en las explicaciones.', 'Lamento no poder responder sobre los docentes de las prácticas puesto que no he podido acudir a ellas por cuestiones laborales y familiares. Me hubiese gustado poder aprovechar el espacio para complementar el contenido de las clases teóricas.', 'Las clases de Alberto Déboli excelentes!', 'Me parece que Andruchow es muy desorganizado a la hora de dar clase. Tal vez sería bueno que traiga pensado de antemano qué va a contar en la clase para no trabarse tanto, volver atrás en la explicación porque se olvidó de decir algo, etcétera. Muchas veces estas interrupciones que realiza cuando está explicando terminan mareando y/o confundiendo.\n', 'Me parece que falta un docente en la encuesta. Los docentes de la practica son: Marcela Fabio - Cecilia Oliva - Manuel López Galvan - Alberto Déboli. (??)', 'Me parece una materia muy interesante y abarcativa, sin embargo, le sugeriría a los docentes que amplien más el contenido, que aporten algo mas que dar teorema-demostración, que brinden aplicaciones, o utilidades tanto teóricas como prácticas, o que cuenten un poco en el contexto en que se hicieron o enunciaron dichos teoremas. En cuanto a las prácticas, recomiendo a los que lean este comentario, anotarse con las ayudantes de 2º Georgina y Martina, muy grosas explicando y con mucha paciencia, explican claro y despacio, lo que hace que se les entienda muy bien.\n', 'Mi comentario es acerca del profesor Alejandro Lugea. Me parece, al menos en mi caso que cometió un error que es fundamental para un docente no cometerlo. Al consultar por la corrección de mi parcial hice una critica acerca de algunos criterios de evaluación que el había usado. ante esta situación el reacciono hacia mi de manera hostil en vez de darme razones o argumentar en defensa de su método de evaluación. luego al preguntarle por algunas correcciones no supo darme respuestas claras y se dirigió de mala manera hacia mi, con nerviosismo y enojo. Creo que el tomo mis cuestionamientos como un ataque hacìa su persona, sin embargo yo me dirigí siempre con respeto buscando solo una explicación a mis dudas.', 'No estoy seguro de quienes eran algunos profesores de la practica, por eso deje en Ns/Nc, pero eso es mas mi culpa que la de ellos, muy rara vez iba a preguntar dudas en los intervalos, y no me moleste demasiado en aprenderme sus nombres. Muchas veces ademas, los profesores estaban rodeados de alumnos en los intervalos y no tenia ganas de ""hacer fila"".\n Otra observacion: El segundo parcial fue significativamente mas dificil que el primero y mas dificil que las expectativas de casi todos los que asistieron a las clases... Hubo uno ejercicio (el 4, hallar el  volumen contenido entre un paraboloide y un plano) que practicamente nadie pudo hacer!\n Las clases fueron muy buenas, especialmente las teoricas de Larotonda. Las practicas tambien, aunque a veces perdia el hilo y no podia seguirlas, y varias veces no entendia lo que estaba escrito en el pizarron (y eso tambien te hace perderte demasiado facilmente).', 'Quería destacar el desempeño de Sebastián que siempre intentó en sus clases hacer pensar al grupo y abrirle la cabeza. Muy buena manera de dar la materia ', 'Sandra me pareció una excelente profesora, nos hizo llevadera la materia, pero realmente hay un salto muy grande desde Análisis del CBC hacia Análisis I de la carrera, como para que uno comprenda cabalmente las cosas en tan pocos meses.', 'Si se podría mejorar la caligrafía en el pizarrón en gral. Gracias', 'Zilber en la teórica, excelente, no se puede pedir mas. En cuanto a la practica creo que hubiese sido útil ver mas variedad de ejercicios, algunos temas se practicaron poco y tienen muchas variantes. Santi muy buen profe, Laura necesita expresarse un poco mejor a la hora de explicar ejercicios.', 'Zilber un genio, sin palabras. Laura y Santiago explicaban muy bien, como el curso era chico podíamos preguntar siempre y quedaba todo aclarado. Muy conforme con todo. ', 'como crítica tengo que nombrar el hecho de que algunos docentes a la hora de dar la clase práctica no dan ejemplos concretos y breves que nos sirvan para entender las cosas mas precisas sin ir directamente a ejemplos rebuscados donde se pierde la idea de lo que estamos haciendo (eso crea desorientación en los alumnos). Otra cosa que molesta mucho es la caligrafía poco legible, nos retrasamos copiando porque no estamos seguros de lo que dice y al copiar rápido no nos da tiempo ni de pensar que es lo que estamos haciendo. Siguiendo con el hecho de que nos retrasamos al copiar que escriban las cosas demasiado sueltas marea mas.', 'no ubico a daniela.\n', 'tanto carolina como victoria son excelentes en clase, se nota que preparan la clase con anterioridad']",b8e55ec58faef4fd7438db8a0fc3d424,4307048934bd5f773ddb6967f679e1c5,5f20587ae447df7755703a4e3161e775,1f2a647be1fbb1a66a58c18049f9b671,4fd5701bb8bae25c29402c888c3826d8,b784e595ba932f40ea4099ae89240e60,b784e595ba932f40ea4099ae89240e60,b784e595ba932f40ea4099ae89240e60,7644ab98a434f2bcad37d074275b4033,b3b0df89cf41516352f56887896de9d3,4307048934bd5f773ddb6967f679e1c5,4307048934bd5f773ddb6967f679e1c5,e2b9966c543f754bd46f25ccced60b28,edccb2d5d710923f424f5b4eae926c39,818bdd2208a3cb22f4457bfe21e80800,18dd352a27001c5017d990619b208f3f
14,Analisis I,Matemática,Verano,2012,"['Sería útil que reemplacen buena parte de la escritura con tiza en pizarrón por la proyección de ppt´s ( por ej., los de la página web de Marsden ) para facilitar y mejorar la tarea explicativa.\nEn cursos de verano por favor tener bien los ventiladores ( o mejor aún el aire acondicionado ).', 'cursé esta materia siendo alumno de Biología, sólo por ""curiosidad"", y pq considero q los temas son importantes para mi formación científica. la materia superó ampliamente mis expectativas. los docentes de la práctica (Leandro Lombardi, Marcelo Valdettaro, y Juan Pablo Vicedo, q NO figura en la encuesta) dieron clases excelentes, super claras, con mucha buena onda y dedicación......un ejemplo de docentes de prácticas. mi única crítica es q muchas veces los ejercicios q hacían en el pizarrón eran mucho más fáciles q el promedio de las prácticas, con lo cual el caudal de consultas era muy grande, y había sub-temas grosos q no se vieron en pizarrón. respecto a las teóricas, Alicia Dickenstein le pone onda, y es muy simpática, pero no me parece muy adecuada para dar esta materia. muchas veces se olvidaba hipótesis en los teoremas, no era ordenada en el uso del pizarrón, demostraba cosas una o varias clases después de haberlas enunciado, dudaba acerca de si había o no demostrado algún enunciado, etc. por suerte se balanceó con la práctica, q, repito, fue excelente. la única crítica a la materia en general es q el tema de integrales impropias se ve muuuy por arriba tanto en teórica como en práctica, y sin embargo es de una importancia bastante grande, ya q casi siempre (no fue la excepción) hay un ejercicio (o sea, un cuarto del segundo parcial) de eso, y la dificultad del tema en la guía y en los parciales es mucho mayor a lo visto en clases. por supuesto, nada de esto quita q sea un tema muy interesante y poderoso. bueno, me voy muy contento pq aprendí muchísimas cosas, y disfruté mucho, aunq me costó otro tanto. saludos. chau. maxi estravis.']",dd10e7d57e53d63d6da53d63d5678a9d,cd554061198c191be45bbdc207602460,d8caf1f9510fe900ccc43aa567b11c69,838cac347ff6a8aa811359d163000486,d31376fb121cf7b3aaa510d93cbb75f0,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,97166c413b1a0cd76298e1746d97caf5,5b0f2654d8e2b6db2850b183cfcec5b8,5b0f2654d8e2b6db2850b183cfcec5b8,5b0f2654d8e2b6db2850b183cfcec5b8,5b0f2654d8e2b6db2850b183cfcec5b8,dd10e7d57e53d63d6da53d63d5678a9d,d31376fb121cf7b3aaa510d93cbb75f0,5b0f2654d8e2b6db2850b183cfcec5b8,5b0f2654d8e2b6db2850b183cfcec5b8
